id,title
4979,"Wages of Fear, The (Salaire de la peur, Le) (1953)"
4980,Look Who's Talking Too (1990)
4981,"Bells of St. Mary's, The (1945)"
4982,"Delta Force, The (1986)"
4983,Pat and Mike (1952)
4984,Animal Crackers (1930)
4985,"He Said, She Said (1991)"
4986,Bedazzled (1967)
4987,Cat People (1942)
4988,Camelot (1967)
4989,"Lonely Guy, The (1984)"
4990,"Four Musketeers, The (1974)"
4991,Protocol (1984)
4992,"Postman Always Rings Twice, The (1946)"
4993,Matinee (1993)
4994,Baxter (1989)
4995,Explorers (1985)
4996,"Scent of Green Papaya, The (Mùi du du xhan - L'odeur de la papaye verte) (1993)"
4997,Pierrot le fou (1965)
4998,Weekend (a.k.a. Le Week-end) (Week End) (1967)
4999,Tuesdays with Morrie (1999)
5000,Alexander Nevsky (Aleksandr Nevskiy) (1938)
5001,Jason and the Argonauts (1963)
5002,"Tinker, Tailor, Soldier, Spy (1979)"
5003,Throne of Blood (Kumonosu jô) (1957)
5004,"Best of Youth, The (La meglio gioventù) (2003)"
5005,Undercurrent (1946)
5006,"Bang, Bang, You're Dead (2002)"
5007,Twister (1990)
5008,Sniper (1993)
5009,Genghis Blues (1999)
5010,"11'09""01 - September 11 (2002)"
5011,"Warriors, The (1979)"
5012,Babylon 5: A Call to Arms (1999)
5013,Babylon 5: The River of Souls (1998)
5014,Babylon 5: Thirdspace (1998)
5015,True Stories (1986)
5016,"Virgin Spring, The (Jungfrukällan) (1960)"
5017,Mogambo (1953)
5018,"Secret Life of Walter Mitty, The (1947)"
5019,Another Thin Man (1939)
5020,"Thin Man Goes Home, The (1945)"
5021,Shadow of the Thin Man (1941)
5022,After the Thin Man (1936)
5023,Song of the Thin Man (1947)
5024,Love Crazy (1941)
5025,Gunga Din (1939)
5026,Children of Dune (2003)
5027,Dune (2000)
5028,Lammbock (2001)
5029,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)"
5030,Tremors II: Aftershocks (1996)
5031,Tremors 3: Back to Perfection (2001)
5032,Notorious C.H.O. (2002)
5033,The Plague of the Zombies (1966)
5034,I Walked with a Zombie (1943)
5035,Highway 61 (1991)
5036,How to Succeed in Business Without Really Trying (1967)
5037,Pat Garrett and Billy the Kid (1973)
5038,"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)"
5039,"Duck, You Sucker (1971)"
5040,Bring Me the Head of Alfredo Garcia (1974)
5041,Ride the High Country (1962)
5042,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
5043,Frankenstein Must Be Destroyed (1969)
5044,Gidget (1959)
5045,Desperate Living (1977)
5046,Stray Dog (Nora inu) (1949)
5047,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)"
5048,High and Low (Tengoku to jigoku) (1963)
5049,"People Under the Stairs, The (1991)"
5050,Dark Days (2000)
5051,Zelig (1983)
5052,Shame (Skammen) (1968)
5053,"Silence, The (Tystnaden) (1963)"
5054,Winter Light (Nattvardsgästerna) (1963)
5055,Through a Glass Darkly (Såsom i en spegel) (1961)
5056,The Magician (1958)
5057,"Killers, The (1946)"
5058,"Night of the Iguana, The (1964)"
5059,Nightbreed (1990)
5060,Ken Park (2002)
5061,Monterey Pop (1968)
5062,"Bridge Too Far, A (1977)"
5063,Infernal Affairs (Mou gaan dou) (2002)
5064,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)"
5065,Broadway Danny Rose (1984)
5066,From Beyond (1986)
5067,Robot Jox (1990)
5068,Dolls (1987)
5069,Space Truckers (1996)
5070,Death Race 2000 (1975)
5071,"Bucket Of Blood, A (1959)"
5072,Brigadoon (1954)
5073,"Power of One, The (1992)"
5074,"Weather Underground, The (2002)"
5075,Kikujiro (Kikujirô no natsu) (1999)
5076,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom) (2003)"
5077,"Phantom Tollbooth, The (1970)"
5078,"Getaway, The (1972)"
5079,Dark Water (Honogurai mizu no soko kara) (2002)
5080,"Thing Called Love, The (1993)"
5081,The Thief (1997)
5082,How to Steal a Million (1966)
5083,"Stendhal Syndrome, The (Sindrome di Stendhal, La) (1996)"
5084,Mean Streets (1973)
5085,Jack the Bear (1993)
5086,I Am a Fugitive from a Chain Gang (1932)
5087,Hamburger Hill (1987)
5088,Sweet Bird of Youth (1962)
5089,Frankenstein Unbound (1990)
5090,Shiri (Swiri) (1999)
5091,Bad Day at Black Rock (1955)
5092,In China They Eat Dogs (I Kina spiser de hunde) (1999)
5093,Delta Force 2 (Delta Force 2: The Colombian Connection) (1990)
5094,Crossroads (1986)
5095,"Seducing Doctor Lewis (Grande séduction, La) (2003)"
5096,Sunrise: A Song of Two Humans (1927)
5097,Shock Corridor (1963)
5098,Au revoir les enfants (1987)
5099,Pursuit of Happiness (2001)
5100,Gladiator (1992)
5101,Indestructible Man (1956)
5102,"Wasp Woman, The (1959)"
5103,Attack of the Giant Leeches (1959)
5104,Dead or Alive: Hanzaisha (1999)
5105,Lola Montès (1955)
5106,Charly (1968)
5107,Lust for Life (1956)
5108,"Dolce Vita, La (1960)"
5109,Jin Roh: The Wolf Brigade (Jin-Rô) (1998)
5110,Rush (1991)
5111,Captain Blood (1935)
5112,*batteries not included (1987)
5113,Educating Rita (1983)
5114,Sansho the Bailiff (Sanshô dayû) (1954)
5115,Zazie dans le métro (1960)
5116,"Americanization of Emily, The (1964)"
5117,Anne of the Thousand Days (1969)
5118,"Avventura, L' (Adventure, The) (1960)"
5119,Beyond the Valley of the Dolls (1970)
5120,Hiroshima Mon Amour (1959)
5121,Ugetsu (Ugetsu monogatari) (1953)
5122,"Day of the Jackal, The (1973)"
5123,Night of the Living Dead (1990)
5124,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)"
5125,I Love You Again (1940)
5126,Safety Last! (1923)
5127,While the City Sleeps (1956)
5128,Little Murders (1971)
5129,Viridiana (1961)
5130,Masterminds (1997)
5131,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979)
5132,Arizona Dream (1993)
5133,3 Women (Three Women) (1977)
5134,Grey Gardens (1975)
5135,Purple Rain (1984)
5136,Point of No Return (1993)
5137,"Hairdresser's Husband, The (Le mari de la coiffeuse) (1990)"
5138,College (1927)
5139,Mitchell (1975)
5140,Used People (1992)
5141,"Front Page, The (1931)"
5142,Dolls (2002)
5143,"Man Who Came to Dinner, The (1942)"
5144,Make Way for Tomorrow (1937)
5145,"Major and the Minor, The (1942)"
5146,"Caine Mutiny, The (1954)"
5147,Black Narcissus (1947)
5148,Escape from Alcatraz (1979)
5149,Oliver Twist (1948)
5150,Shrek 2 (2004)
5151,"Day After Tomorrow, The (2004)"
5152,Raising Helen (2004)
5153,Soul Plane (2004)
5154,Baadasssss! (How to Get the Man's Foot Outta Your Ass) (2003)
5155,Saved! (2004)
5156,Harry Potter and the Prisoner of Azkaban (2004)
5157,Mindhunters (2004)
5158,"Blind Swordsman: Zatoichi, The (Zatôichi) (2003)"
5159,"Chronicles of Riddick, The (2004)"
5160,Garfield: The Movie (2004)
5161,"Stepford Wives, The (2004)"
5162,"Hunting of the President, The (2004)"
5163,Napoleon Dynamite (2004)
5164,"Doctor, The (1991)"
5165,"Dresser, The (1983)"
5166,Father Hood (1993)
5167,Hello Again (1987)
5168,Hope Springs (2003)
5169,Lover Come Back (1961)
5170,Police Academy: Mission to Moscow (1994)
5171,Big Wednesday (1978)
5172,Book of Love (1990)
5173,Hour of the Wolf (Vargtimmen) (1968)
5174,Suddenly (1954)
5175,"Divorcee, The (1930)"
5176,Meet the Applegates (1991)
5177,Robot Carnival (Roboto kânibauru) (1987)
5178,Americathon (1979)
5179,Sands of Iwo Jima (1949)
5180,This Island Earth (1955)
5181,Anthony Adverse (1936)
5182,Blackboard Jungle (1955)
5183,Luna Papa (1999)
5184,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto) (1970)
5185,To Each His Own (1946)
5186,"Heiress, The (1949)"
5187,Dragon Seed (1944)
5188,Executive Suite (1954)
5189,Johnny Belinda (1948)
5190,Super Size Me (2004)
5191,Johnny Eager (1942)
5192,"Jetée, La (1962)"
5193,Northwest Passage (1940)
5194,"Picture of Dorian Gray, The (1945)"
5195,"Human Condition I, The (Ningen no joken I) (1959)"
5196,Please Don't Eat the Daisies (1960)
5197,White Heat (1949)
5198,"Christmas Carol, A (Scrooge) (1951)"
5199,Memphis Belle (1990)
5200,"Cincinnati Kid, The (1965)"
5201,Animal Factory (2000)
5202,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira) (1974)
5203,"Hitcher, The (1986)"
5204,Show Boat (1951)
5205,Fear X (2003)
5206,Freaks (1932)
5207,"Immigrant, The (1917)"
5208,Silent Movie (1976)
5209,Anna Christie (1930)
5210,Dr. Jekyll and Mr. Hyde (1931)
5211,Around the World in 80 Days (2004)
5212,Dodgeball: A True Underdog Story (2004)
5213,"Terminal, The (2004)"
5214,Dear Frankie (2004)
5215,White Chicks (2004)
5216,"Door in the Floor, The (2004)"
5217,"Notebook, The (2004)"
5218,Two Brothers (Deux frères) (2004)
5219,De-Lovely (2004)
5220,"Day at the Races, A (1937)"
5221,Bob & Carol & Ted & Alice (1969)
5222,"Claymation Christmas Celebration, A (1987)"
5223,"Happenstance (Battement d'ailes du papillon, Le) (2001)"
5224,Comandante (2003)
5225,Undead (2003)
5226,Into the Woods (1991)
5227,Pirates of Silicon Valley (1999)
5228,Manufacturing Consent: Noam Chomsky and the Media (1992)
5229,Mayor of the Sunset Strip (2003)
5230,Killing Me Softly (2002)
5231,"Philadelphia Experiment, The (1984)"
5232,Juice (1992)
5233,Revenge of the Pink Panther (1978)
5234,Angels with Dirty Faces (1938)
5235,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège) (1933)
5236,Taxi (1998)
5237,Taxi 3 (2003)
5238,Tokyo Godfathers (2003)
5239,Our Hospitality (1923)
5240,All of Me (1984)
5241,"Farmer's Daughter, The (1947)"
5242,Overboard (1987)
5243,Butterfield 8 (1960)
5244,"Exterminating Angel, The (Ángel exterminador, El) (1962)"
5245,Fahrenheit 9/11 (2004)
5246,Roxanne (1987)
5247,Dr. Terror's House of Horrors (1965)
5248,Secret Society (2002)
5249,"Last Starfighter, The (1984)"
5250,Spider-Man 2 (2004)
5251,Before Sunset (2004)
5252,King Arthur (2004)
5253,Anchorman: The Legend of Ron Burgundy (2004)
5254,"Cinderella Story, A (2004)"
5255,"I, Robot (2004)"
5256,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)"
5257,Long Day's Journey Into Night (1962)
5258,"Short Film About Killing, A (Krótki film o zabijaniu) (1988)"
5259,"Bourne Supremacy, The (2004)"
5260,Catwoman (2004)
5261,A Home at the End of the World (2004)
5262,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse) (1933)"
5263,Flash Gordon Conquers the Universe (1940)
5264,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)"
5265,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)"
5266,Slaughterhouse-Five (1972)
5267,"Bachelor and the Bobby-Soxer, The (1947)"
5268,Mr. Blandings Builds His Dream House (1948)
5269,My Favorite Wife (1940)
5270,"New Adventures of Pippi Longstocking, The (1988)"
5271,Night and Day (1946)
5272,"Snake Pit, The (1948)"
5273,"Super, The (1991)"
5274,"Leopard, The (Gattopardo, Il) (1963)"
5275,"Day of the Locust, The (1975)"
5276,To End All Wars (2001)
5277,"Woman Is a Woman, A (femme est une femme, Une) (1961)"
5278,Biggles (1986)
5279,"Yesterday, Today and Tomorrow (Ieri, oggi, domani) (1963)"
5280,Unprecedented: The 2000 Presidential Election (2002)
5281,"Prime of Miss Jean Brodie, The (1969)"
5282,My Voyage to Italy (Il mio viaggio in Italia) (1999)
5283,Sherlock Holmes: Terror by Night (1946)
5284,"Spy Who Came in from the Cold, The (1965)"
5285,Sherlock Holmes and the Secret Weapon (1942)
5286,Sherlock Holmes: The Woman in Green (1945)
5287,Sherlock Holmes: Dressed to Kill (1946)
5288,"Manchurian Candidate, The (2004)"
5289,Thunderbirds (2004)
5290,"Village, The (2004)"
5291,Garden State (2004)
5292,Musa the Warrior (Musa) (2001)
5293,"Funny Thing Happened on the Way to the Forum, A (1966)"
5294,Collateral (2004)
5295,Little Black Book (2004)
5296,Code 46 (2003)
5297,"Story of Women (Affaire de femmes, Une) (1988)"
5298,Harold and Kumar Go to White Castle (2004)
5299,"Princess Diaries 2: Royal Engagement, The (2004)"
5300,Danny Deckchair (2003)
5301,AVP: Alien vs. Predator (2004)
5302,We Don't Live Here Anymore (2004)
5303,Without a Paddle (2004)
5304,Exorcist: The Beginning (2004)
5305,"Bill Cosby, Himself (1983)"
5306,Anacondas: The Hunt for the Blood Orchid (2004)
5307,Suspect Zero (2004)
5308,Warriors of Heaven and Earth (Tian di ying xiong) (2003)
5309,Vanity Fair (2004)
5310,Paparazzi (2004)
5311,Wicker Park (2004)
5312,Alice Doesn't Live Here Anymore (1974)
5313,Who's That Knocking at My Door? (1967)
5314,Camera Buff (Amator) (1979)
5315,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)"
5316,Cellular (2004)
5317,Resident Evil: Apocalypse (2004)
5318,Mr. 3000 (2004)
5319,Sky Captain and the World of Tomorrow (2004)
5320,Wimbledon (2004)
5321,First Daughter (2004)
5322,"Forgotten, The (2004)"
5323,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)"
5324,Shaun of the Dead (2004)
5325,"Come Back, Little Sheba (1952)"
5326,Murder on the Orient Express (1974)
5327,Mask (1985)
5328,Orca: The Killer Whale (1977)
5329,1492: Conquest of Paradise (1992)
5330,Cannibal Holocaust (1980)
5331,Shark Tale (2004)
5332,Ladder 49 (2004)
5333,I Heart Huckabees (2004)
5334,Raise Your Voice (2004)
5335,Taxi (2004)
5336,Primer (2004)
5337,Stage Beauty (2004)
5338,Shall We Dance? (2004)
5339,Team America: World Police (2004)
5340,Eulogy (2004)
5341,P.S. (2004)
5342,"Country Girl, The (1954)"
5343,"Rose Tattoo, The (1955)"
5344,"Fearless Vampire Killers, The (1967)"
5345,"Decline of the American Empire, The (Déclin de l'empire américain, Le) (1986)"
5346,Bebe's Kids (1992)
5347,Friday Night Lights (2004)
5348,Tarnation (2003)
5349,"Final Cut, The (2004)"
5350,Being Julia (2004)
5351,Surviving Christmas (2004)
5352,"Grudge, The (2004)"
5353,Alfie (2004)
5354,Sideways (2004)
5355,The Machinist (2004)
5356,Vera Drake (2004)
5357,Falling Angels (2003)
5358,Lightning in a Bottle (2004)
5359,Undertow (2004)
5360,Saw (2004)
5361,Ray (2004)
5362,Birth (2004)
5363,"Incredibles, The (2004)"
5364,Callas Forever (2002)
5365,"Polar Express, The (2004)"
5366,Kinsey (2004)
5367,Seed of Chucky (Child's Play 5) (2004)
5368,After the Sunset (2004)
5369,Bridget Jones: The Edge of Reason (2004)
5370,Finding Neverland (2004)
5371,National Treasure (2004)
5372,Bad Education (La mala educación) (2004)
5373,"SpongeBob SquarePants Movie, The (2004)"
5374,Alexander (2004)
5375,Christmas with the Kranks (2004)
5376,Guerrilla: The Taking of Patty Hearst (2004)
5377,Closer (2004)
5378,I Am David (2003)
5379,House of Flying Daggers (Shi mian mai fu) (2004)
5380,Ocean's Twelve (2004)
5381,Blade: Trinity (2004)
5382,Bush's Brain (2004)
5383,Damn Yankees! (1958)
5384,That's Entertainment (1974)
5385,D.A.R.Y.L. (1985)
5386,Fire in the Sky (1993)
5387,"Invisible Man Returns, The (1940)"
5388,Love Me If You Dare (Jeux d'enfants) (2003)
5389,Control Room (2004)
5390,"Hunchback of Notre Dame, The (1923)"
5391,Sherlock Jr. (1924)
5392,"Freshman, The (1925)"
5393,Greed (1924)
5394,"Jazz Singer, The (1927)"
5395,"Steamboat Bill, Jr. (1928)"
5396,"Andalusian Dog, An (Chien andalou, Un) (1929)"
5397,Little Caesar (1931)
5398,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932)
5399,Scarface (1932)
5400,Dinner at Eight (1933)
5401,Gold Diggers of 1933 (1933)
5402,"Atalante, L' (1934)"
5403,Fury (1936)
5404,Libeled Lady (1936)
5405,Mr. Deeds Goes to Town (1936)
5406,Camille (1936)
5407,Captains Courageous (1937)
5408,Stage Door (1937)
5409,Holiday (1938)
5410,Wuthering Heights (1939)
5411,"Letter, The (1940)"
5412,Here Comes Mr. Jordan (1941)
5413,Random Harvest (1942)
5414,Tales of Manhattan (1942)
5415,Day of Wrath (Vredens dag) (1943)
5416,"Miracle of Morgan's Creek, The (1944)"
5417,Mr. Skeffington (1944)
5418,Great Expectations (1946)
5419,"Stranger, The (1946)"
5420,Easter Parade (1948)
5421,"Lady from Shanghai, The (1947)"
5422,"Three Musketeers, The (1948)"
5423,Unfaithfully Yours (1948)
5424,"Letter to Three Wives, A (1949)"
5425,Annie Get Your Gun (1950)
5426,King Solomon's Mines (1950)
5427,"Young and the Damned, The (Olvidados, Los) (1950)"
5428,"Star Is Born, A (1954)"
5429,The Wild One (1953)
5430,Confidential Report (1955)
5431,Night and Fog (Nuit et brouillard) (1955)
5432,Teacher's Pet (1958)
5433,"Human Condition II, The (Ningen no joken II) (1959)"
5434,Pickpocket (1959)
5435,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960)
5436,"Human Condition III, The (Ningen no joken III) (1961)"
5437,Advise and Consent (1962)
5438,Harakiri (Seppuku) (1962)
5439,"Music Man, The (1962)"
5440,"Carabineers, The (Carabiniers, Les) (1963)"
5441,"Hush... Hush, Sweet Charlotte (1964)"
5442,Onibaba (1964)
5443,Robinson Crusoe on Mars (1964)
5444,"Battle of Algiers, The (La battaglia di Algeri) (1966)"
5445,"Charlie Brown Christmas, A (1965)"
5446,Major Dundee (1965)
5447,"Thousand Clowns, A (1965)"
5448,Andrei Rublev (Andrey Rublyov) (1969)
5449,Au Hasard Balthazar (1966)
5450,Batman (1966)
5451,Closely Watched Trains (Ostre sledované vlaky) (1966)
5452,Tokyo Drifter (Tôkyô nagaremono) (1966)
5453,Branded to Kill (Koroshi no rakuin) (1967)
5454,Play Time (a.k.a. Playtime) (1967)
5455,Point Blank (1967)
5456,Titicut Follies (1967)
5457,Asterix and Cleopatra (Astérix et Cléopâtre) (1968)
5458,"Diamond Arm, The (Brilliantovaya ruka) (1968)"
5459,Sympathy for the Devil (1968)
5460,"Yours, Mine and Ours (1968)"
5461,"Claire's Knee (Genou de Claire, Le) (1970)"
5462,Performance (1970)
5463,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)"
5464,Zabriskie Point (1970)
5465,Duel (1971)
5466,They Call Me Trinity (1971)
5467,"Topo, El (1970)"
5468,Dr. Phibes Rises Again (1972)
5469,Charley Varrick (1973)
5470,Dark Star (1974)
5471,Sisters (1973)
5472,Turkish Delight (Turks fruit) (1973)
5473,California Split (1974)
5474,Emmanuelle (1974)
5475,Gone in 60 Seconds (1974)
5476,"Holy Mountain, The (Montaña sagrada, La) (1973)"
5477,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)"
5478,French Connection II (1975)
5479,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)"
5480,"Passenger, The (Professione: reporter) (1975)"
5481,Trilogy of Terror (1975)
5482,1900 (Novecento) (1976)
5483,Futureworld (1976)
5484,Harlan County U.S.A. (1976)
5485,Silver Streak (1976)
5486,High Anxiety (1977)
5487,"New York, New York (1977)"
5488,"Turning Point, The (1977)"
5489,Five Deadly Venoms (1978)
5490,Last Hurrah for Chivalry (Hao xia) (1979)
5491,"Clonus Horror, The (1979)"
5492,Snake in the Eagle's Shadow (Se ying diu sau) (1978)
5493,Hair (1979)
5494,Love at First Bite (1979)
5495,"Hitch Hikers Guide to the Galaxy, The (1981)"
5496,Smiley's People (1982)
5497,Blue Thunder (1983)
5498,"Day After, The (1983)"
5499,Eddie Murphy Delirious (1983)
5500,"Norte, El (1984)"
5501,Twilight Zone: The Movie (1983)
5502,Boy Meets Girl (1984)
5503,Cloak & Dagger (1984)
5504,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)"
5505,"Silent Night, Deadly Night (1984)"
5506,"Times of Harvey Milk, The (1984)"
5507,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984)
5508,Anne of Green Gables (1985)
5509,Death of a Salesman (1985)
5510,Ewoks: The Battle for Endor (1985)
5511,Police Story (Ging chaat goo si) (1985)
5512,"Quiet Earth, The (1985)"
5513,Spies Like Us (1985)
5514,White Nights (1985)
5515,'Round Midnight (1986)
5516,Club Paradise (1986)
5517,"Sacrifice, The (Offret - Sacraficatio) (1986)"
5518,"Better Tomorrow, A (Ying hung boon sik) (1986)"
5519,"Decalogue, The (Dekalog) (1989)"
5520,G.I. Joe: The Movie (1987)
5521,Hell Comes to Frogtown (1988)
5522,"Law of Desire (Ley del deseo, La) (1987)"
5523,Prince of Darkness (1987)
5524,"Chinese Ghost Story, A (Sinnui yauwan) (1987)"
5525,"Better Tomorrow II, A (Ying hung boon sik II) (1987)"
5526,"Bourne Identity, The (1988)"
5527,Dominick and Eugene (1988)
5528,Killer Klowns from Outer Space (1988)
5529,Moonwalker (1988)
5530,Alice (Neco z Alenky) (1988)
5531,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988)
5532,Lonesome Dove (1989)
5533,Kiki's Delivery Service (Majo no takkyûbin) (1989)
5534,Almost an Angel (1990)
5535,Cry-Baby (1990)
5536,Bullet in the Head (1990)
5537,Ghost Dad (1990)
5538,It (1990)
5539,Ju Dou (1990)
5540,"Krays, The (1990)"
5541,Lionheart (1990)
5542,Nuns on the Run (1990)
5543,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989)
5544,State of Grace (1990)
5545,35 Up (1991)
5546,Days of Being Wild (A Fei jingjyuhn) (1990)
5547,Begotten (1990)
5548,Dutch (1991)
5549,Hearts of Darkness: A Filmmakers Apocalypse (1991)
5550,Johnny Stecchino (1991)
5551,Riki-Oh: The Story of Ricky (Lik Wong) (1991)
5552,Mannequin 2: On the Move (1991)
5553,Only Yesterday (Omohide poro poro) (1991)
5554,Other People's Money (1991)
5555,Quigley Down Under (1990)
5556,Prime Suspect 2 (1992)
5557,Captain America (1990)
5558,City Hunter (Sing si lip yan) (1993)
5559,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992)
5560,"Stolen Children (Ladro di bambini, Il) (1992)"
5561,Ladybugs (1992)
5562,"Mambo Kings, The (1992)"
5563,Shining Through (1992)
5564,Sidekicks (1992)
5565,"Heart in Winter, A (Un coeur en hiver) (1992)"
5566,Visions of Light: The Art of Cinematography (1992)
5567,Bad Boy Bubby (1993)
5568,Barbarians at the Gate (1993)
5569,Fortress (1992)
5570,Mr. Nanny (1993)
5571,"Snapper, The (1993)"
5572,Sonatine (Sonachine) (1993)
5573,"Stand, The (1994)"
5574,"Darkman II: Return of Durant, The (1995)"
5575,Freaked (1993)
5576,Fist of Legend (Jing wu ying xiong) (1994)
5577,Major League II (1994)
5578,My Father the Hero (1994)
5579,"Pure Formality, A (Pura formalità, Una) (1994)"
5580,"Langoliers, The (1995)"
5581,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)"
5582,Last of the Dogmen (1995)
5583,Whisper of the Heart (Mimi wo sumaseba) (1995)
5584,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994)
5585,"Summer's Tale, A (Conte d'été) (1996)"
5586,"Late Shift, The (1996)"
5587,Pusher (1996)
5588,Emma (1996)
5589,"Boxer, The (1997)"
5590,Gummo (1997)
5591,Nirvana (1997)
5592,"Lion King II: Simba's Pride, The (1998)"
5593,From the Earth to the Moon (1998)
5594,Beowulf (1999)
5595,RKO 281 (1999)
5596,From Dusk Till Dawn 2: Texas Blood Money (1999) 
5597,Gia (1998)
5598,Thursday (1998)
5599,Who Am I? (Wo shi shei) (1998)
5600,Merlin (1998)
5601,Brave New World (1998)
5602,Addams Family Reunion (1998)
5603,Purgatory (1999)
5604,Bleeder (1999)
5605,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001)
5606,Candyman 3: Day of the Dead (1999)
5607,"Batman/Superman Movie, The (1998)"
5608,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)"
5609,Style Wars (1983)
5610,In July (Im Juli) (2000)
5611,Kirikou and the Sorceress (Kirikou et la sorcière) (1998)
5612,Taxi 2 (2000)
5613,If These Walls Could Talk 2 (2000)
5614,"10th Kingdom, The (2000)"
5615,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)"
5616,2046 (2004)
5617,Bartleby (2001)
5618,Batman Beyond: Return of the Joker (2000)
5619,Audition (Ôdishon) (1999)
5620,"Nine Lives of Tomas Katz, The (2000)"
5621,Monday (2000)
5622,Paradise Lost 2: Revelations (2000)
5623,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002)
5624,Daria: Is It Fall Yet? (2000)
5625,Late Night Shopping (2001)
5626,61* (2001)
5627,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000)
5628,Ripley's Game (2002)
5629,Jalla! Jalla! (2000)
5630,Teknolust (2002)
5631,"Accidental Spy, The (Dak miu mai shing) (2001)"
5632,Darkness (2002)
5633,Blood: The Last Vampire (2000)
5634,Blueberry (2004)
5635,American Psycho II: All American Girl (2002)
5636,Ali G Indahouse (2002)
5637,Dead or Alive 2: Tôbôsha (2000)
5638,Cube 2: Hypercube (2002)
5639,Pulse (Kairo) (2001)
5640,Dog Days (Hundstage) (2001)
5641,My Sassy Girl (Yeopgijeogin geunyeo) (2001)
5642,Nothing (2003)
5643,Undertaking Betty (Plots with a View) (2002)
5644,Dead or Alive: Final (2002)
5645,Fubar (2002)
5646,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)"
5647,Dead End (2003)
5648,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)
5649,Jesus Christ Vampire Hunter (2001)
5650,Suicide Club (Jisatsu saakuru) (2001)
5651,Battlestar Galactica (2003)
5652,"Sound of Thunder, A (2005)"
5653,"Lion King 1½, The (2004)"
5654,Oasis (2002)
5655,Remember Me (Ricordati di me) (2003)
5656,"Animatrix, The (2003)"
5657,"Brown Bunny, The (2003)"
5658,Ju-on: The Curse (2000)
5659,11:14 (2003)
5660,Tremors 4: The Legend Begins (2004)
5661,Bring It On Again (2004)
5662,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)"
5663,And Starring Pancho Villa as Himself (2003)
5664,Nicotina (2003)
5665,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003)
5666,In Hell (2003)
5667,Lemony Snicket's A Series of Unfortunate Events (2004)
5668,Helen of Troy (2003)
5669,"Green Butchers, The (Grønne slagtere, De) (2003)"
5670,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)"
5671,Last Life in the Universe (Ruang rak noi nid mahasan) (2003)
5672,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004)
5673,"Cat Returns, The (Neko no ongaeshi) (2002)"
5674,"Twilight Samurai, The (Tasogare Seibei) (2002)"
5675,"Facing Windows (Finestra di fronte, La) (2003)"
5676,Ginger Snaps: Unleashed (2004)
5677,'Salem's Lot (2004)
5678,Comic Book: The Movie (2004)
5679,Intimate Strangers (Confidences trop intimes) (2004)
5680,Down to the Bone (2004)
5681,Ju-on: The Grudge (2002)
5682,Old Boy (2003)
5683,Red Lights (Feux rouges) (2004)
5684,Ginger Snaps Back: The Beginning (2004)
